Event Id;Investigation Type;Accident Number;Event Date;Location;Country;Latitude;Longitude;Airport Code;Airport Name;Injury Severity;Aircraft Damage;Aircraft Category;Registration Number;Make;Model;Amateur Built;Number of Engines;Engine Type;FAR Description;Schedule;Purpose of Flight;Air Carrier;Total Fatal Injuries;Total Serious Injuries;Total Minor Injuries;Total Uninjured;Weather Condition;Broad Phase of Flight;Report Status;Publication Date   ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
20171019X45158;Accident;GAA18CA016B;42896;Albuquerque  NM;United States;35.198055;-106.596389;N/A;N/A;Non-Fatal;N/A;Balloon;C-FCKX;LINDSTRAND;LBL240A;No;1;None;Part 91: General Aviation;N/A;Aerial Observation;N/A;N/A;1;1;23;VMC;LANDING;Probable Cause;43565;N/A;N/A;N/A;N/A;N/A;  ;N/A;N/A
20171019X45158;Accident;GAA18CA016A;42896;Albuquerque  NM;United States;35.198055;-106.596389;N/A;N/A;Non-Fatal;Substantial;Balloon;N123UT;ULTRAMAGIC SA;T210;No;1;None;Part 91: General Aviation;N/A;Aerial Observation;N/A;N/A;1;1;23;VMC;STANDING;Probable Cause;43565;N/A;N/A;N/A;N/A;N/A; ;N/A;N/A
20171010X24839;Accident;GAA18CA007;42896;Waterford  MI;United States;42.664722;-83.423056;PTK;OAKLAND COUNTY INTL;Non-Fatal;Substantial;Airplane;N5EC;CESSNA;T210;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;N/A;1;IMC;APPROACH;Probable Cause;43405;N/A;N/A;N/A;N/A;N/A; ;N/A;N/A
20171013X21559;Accident;ERA18WA009;42896;Gauteng Province  South Africa;South Africa;-25.860000;28.450000;FAKT;Kitty Hawk;Fatal(1);Destroyed;Airplane;N/A;ZLIN;Z50;No;N/A;N/A;Non-U.S.  Non-Commercial;N/A;Personal;N/A;1;N/A;N/A;N/A;VMC;MANEUVERING;Foreign;N/A;N/A;N/A;N/A;N/A;N/A;  ;N/A;N/A
20171007X24237;Accident;ERA18LA007;42896;CENTRE HALL  PA;United States;40.890277;-77.602222;N74;Penn's Cave;Non-Fatal;Substantial;Airplane;N3538H;ERCOUPE;415;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;N/A;1;VMC;TAKEOFF;Probable Cause;07/23/2019;N/A;N/A;N/A;N/A;N/A; ;N/A;N/A
20171010X02857;Accident;CEN18LA010;42896;Sweetwater  TX;United States;32.581667;-100.502222;SWW;Avenger Field Airport;Non-Fatal;Substantial;Airplane;N8234R;BELLANCA;17-30A;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;N/A;2;VMC;DESCENT;Probable Cause;43684;N/A;N/A;N/A;N/A;N/A; ;N/A;N/A
20171012X11306;Accident;CEN18LA008;42896;Sugar Grove  IL;United States;41.771945;-88.475556;ARR;AURORA MUNI;Non-Fatal;Substantial;Airplane;N4136D;PIPER;PA 34-220T;No;2;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;N/A;2;IMC;TAKEOFF;Probable Cause;03/18/2019;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
20171005X45003;Accident;WPR18LA007;42865;Santa Ynez  CA;United States;34.606944;-120.075556;IZA;SANTA YNEZ;Non-Fatal;Substantial;Airplane;N248ST;THOMAS STEPHEN;GLASAIR SUPER II RG;Yes;N/A;N/A;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;N/A;1;VMC;TAKEOFF;Preliminary;10/26/2017;N/A;N/A;N/A;N/A;  ;N/A;N/A;N/A
20171005X93025;Accident;WPR18LA005;42865;Hillsboro  OR;United States;45.428334;-122.942222;7S3;STARK'S TWIN OAKS AIRPARK;Non-Fatal;Substantial;Airplane;N7892P;PIPER;PA 24-250;No;1;Reciprocating;Part 91: General Aviation;N/A;Instructional;N/A;N/A;2;N/A;N/A;VMC;LANDING;Preliminary;10/26/2017;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
20171003X44053;Accident;GAA18CA002;42865;Camarillo  CA;United States;34.213889;-119.084166;CMA;CAMARILLO;Non-Fatal;Substantial;Airplane;N2918A;ULTRALIGHT AMERICA;SPITFIRE II;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;1;N/A;VMC;GO-AROUND;Probable Cause;43405;N/A;N/A;N/A;N/A;N/A; ;N/A;N/A
20171005X94549;Accident;ERA18FA005;42865;Bardstown  KY;United States;37.824445;-85.493333;BRY;Samuels Field;Fatal(1);Substantial;Airplane;N484HC;BRYANT C CROSBY;BC ULTRA PUP;Yes;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;1;N/A;N/A;N/A;VMC;GO-AROUND;Probable Cause;03/18/2019;N/A;N/A;N/A;N/A;  ;N/A;N/A;N/A
20171010X03923;Accident;CEN18WA005;42865;Cerro de Ortega  Mexico;Mexico;18.673056;103.885000;N/A;N/A;Fatal(1);Substantial;Airplane;N/A;PIPER;PA25;No;N/A;N/A;Unknown;N/A;N/A;N/A;1;N/A;N/A;N/A;N/A;MANEUVERING;Foreign;N/A;N/A;N/A;N/A;N/A;N/A;N/A;  ;N/A
20171004X92434;Accident;ERA18FA004;42835;Salters  SC;United States;33.496389;-79.957222;PVT;PVT;Fatal(2);Destroyed;Airplane;N401HH;CESSNA;401;No;2;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;2;N/A;N/A;N/A;VMC;MANEUVERING;Probable Cause;43231;N/A;N/A;N/A;N/A;N/A;   ;N/A;N/A
20171004X21731;Accident;CEN18FA003;42835;Eden Prairie  MN;United States;44.855833;-93.483889;FCM;Flying Cloud;Fatal(1);Destroyed;Airplane;N428AP;SCHAFFER;Fisher Horizon 2;Yes;N/A;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;1;N/A;N/A;N/A;VMC;TAKEOFF;Probable Cause;43684;N/A;N/A;N/A;N/A;   ;N/A;N/A;N/A
20171003X01002;Accident;WPR18LA018;42804;Blythe  CA;United States;N/A;N/A;BLH;BLYTHE;Non-Fatal;Substantial;Airplane;N418CP;CIRRUS DESIGN CORP;SR22;No;1;Reciprocating;Part 91: General Aviation;N/A;Instructional;N/A;N/A;N/A;2;N/A;VMC;N/A;Preliminary;42897;N/A;N/A;N/A;N/A;N/A;  ;N/A;N/A
20171004X81011;Accident;GAA18CA001;42804;Yakima  WA;United States;46.566667;-120.535833;YKM;YAKIMA AIR TERMINAL/MCALLISTER;Non-Fatal;Substantial;Airplane;N48694;PIPER;J3C;No;1;Reciprocating;Part 91: General Aviation;N/A;Instructional;N/A;N/A;N/A;N/A;2;VMC;TAKEOFF;Probable Cause;04/23/2018;N/A;N/A;N/A;N/A;N/A; ;N/A;N/A
20171003X92213;Accident;ERA18LA003;42804;Virginia Beach  VA;United States;36.678889;-76.032778;42VA;VIRGINIA BEACH;Non-Fatal;Substantial;Airplane;N685SE;FREEMAN HERITAGE COLLECTION;SE5A;No;1;Reciprocating;Part 91: General Aviation;N/A;Air Race/Show;N/A;N/A;N/A;1;N/A;VMC;TAKEOFF;Preliminary;11/16/2017;N/A;N/A;N/A;N/A;   ;N/A;N/A;N/A
20171002X04059;Accident;WPR18LA002;42776;Tonopah  NV;United States;38.510000;-115.620000;N/A;N/A;Non-Fatal;Substantial;Airplane;N5311H;CESSNA;172S;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;N/A;1;VMC;N/A;Probable Cause;11/15/2018;N/A;N/A;N/A;N/A;N/A;   ;N/A;N/A
20171002X24023;Accident;ERA18LA002;42776;San Juan  PR;United States;18.456667;-66.098333;SIG;Fernando Luis Ribas Dominicci;Fatal(1);Substantial;Airplane;N9021X;CESSNA;182;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;1;1;N/A;N/A;VMC;APPROACH;Probable Cause;43684;N/A;N/A;N/A;N/A;   ;N/A;N/A;N/A
20171003X85920;Accident;CEN18LA002;42776;McCoy  TX;United States;28.861389;-98.350278;N/A;N/A;Non-Fatal;Substantial;Gyroplane;N818PB;CHARLES A BRAZIL;MTO SPORT;Yes;N/A;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;1;N/A;N/A;VMC;LANDING;Probable Cause;03/18/2019;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
20171002X44715;Accident;WPR18FA001;42745;Klamath Falls  OR;United States;42.253611;-122.265556;N/A;N/A;Fatal(2);Destroyed;Airplane;N6083D;CIRRUS DESIGN CORP;SR22;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;2;N/A;N/A;N/A;IMC;CRUISE;Probable Cause;43627;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
20171023X82354;Accident;GAA18CA021;42745;Block Island  RI;United States;41.167500;-71.585000;BID;BLOCK ISLAND STATE;Non-Fatal;Destroyed;Airplane;N1054S;PIPER;PA32R;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;2;N/A;VMC;LANDING;Probable Cause;02/21/2018;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
20171001X70042;Accident;CEN18FA001;42745;Midland  MI;United States;43.623889;-84.470556;N/A;N/A;Fatal(1);Substantial;Helicopter;N2284U;BRANTLY;B 2B;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;1;N/A;1;N/A;VMC;MANEUVERING;Probable Cause;43684;N/A;N/A;N/A;N/A;N/A;  ;N/A;N/A
20171002X95603;Accident;GAA17CA566;09/30/2017;Hampshire  IL;United States;42.154444;-88.516667;55LL;SKY SOARING;Non-Fatal;Substantial;Glider;N260BA;LET;L 23 SUPER BLANIK;No;0;N/A;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;N/A;1;VMC;LANDING;Probable Cause;12/15/2017;N/A;N/A;N/A;N/A;   ;N/A;N/A;N/A
20170930X94216;Accident;ENG17RA039;09/30/2017;Goose Bay  Canada;Canada;N/A;N/A;N/A;N/A;Non-Fatal;Minor;Airplane;N/A;AIRBUS;A380;No;N/A;N/A;Non-U.S.  Commercial;SCHD;N/A;N/A;N/A;N/A;N/A;521;N/A;N/A;Foreign;N/A;N/A;N/A;N/A;N/A;N/A;N/A; ;N/A
20171002X95003;Accident;DCA17CA214B;09/30/2017;Arlington  VA;United States;38.900000;-77.033334;DCA;Reagan National;Non-Fatal;Substantial;Airplane;N982VJ;AIRBUS;A321 231;No;2;Turbo Fan;Part 121: Air Carrier;SCHD;N/A;American Airlines;N/A;N/A;N/A;301;VMC;STANDING;Probable Cause;43229;N/A;N/A;N/A;N/A;   ;N/A;N/A;N/A
20171002X95003;Accident;DCA17CA214A;09/30/2017;Arlington  VA;United States;38.900000;-77.033334;DCA;Reagan National;Non-Fatal;Minor;Airplane;N841NN;BOEING;737823;No;2;Turbo Fan;Part 121: Air Carrier;SCHD;N/A;American Airlines;N/A;N/A;N/A;301;VMC;TAXI;Probable Cause;43229;N/A;N/A;N/A;N/A;   ;N/A;N/A;N/A
20170930X11451;Accident;WPR17FA215;09/29/2017;Brinnon  WA;United States;47.761111;-122.936389;N/A;N/A;Fatal(1);Destroyed;Airplane;N9549W;PIPER;PA 28-140;No;1;Reciprocating;Part 91: General Aviation;N/A;Instructional;N/A;1;1;N/A;N/A;UNK;N/A;Probable Cause;12/16/2019;N/A;N/A;N/A;N/A;N/A;  ;N/A;N/A
20171002X35529;Accident;CEN17CA371;09/29/2017;Itasca  TX;United States;32.116945;-97.139722;N/A;N/A;Non-Fatal;Substantial;Airplane;N712RL;VANS;RV7;Yes;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;N/A;1;VMC;N/A;Probable Cause;43405;N/A;N/A;N/A;N/A;N/A;   ;N/A;N/A
20180724X40933;Accident;GAA17CA581;09/28/2017;San Jose  CA;United States;37.363056;-121.928611;SJC;Norman Y Mineta San Jose Intl;Non-Fatal;Substantial;Airplane;N1652T;Cessna;414;No;2;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;N/A;1;VMC;LANDING;Probable Cause;09/26/2019;N/A;N/A;N/A;N/A; ;N/A;N/A;N/A
20171103X11946;Accident;GAA17CA575;09/28/2017;Texarkana  AR;United States;33.450000;-93.996389;TXK;TEXARKANA RGNL-WEBB FIELD;Non-Fatal;Substantial;Airplane;N9902C;SILVAIRE;8;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;N/A;2;VMC;LANDING;Probable Cause;05/14/2018;N/A;N/A;N/A;N/A;N/A; ;N/A;N/A
20170928X72326;Accident;GAA17CA564;09/28/2017;Skagit  WA;United States;48.470556;-122.421667;BVS;SKAGIT RGNL;Non-Fatal;Substantial;Airplane;N43JM;BOEING;PT 13;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;N/A;1;VMC;LANDING;Probable Cause;43565;N/A;N/A;N/A;N/A;N/A; ;N/A;N/A
20170928X24944;Accident;GAA17CA563;09/28/2017;Orangeburg  SC;United States;33.456944;-80.863333;OGB;ORANGEBURG MUNI;Non-Fatal;Destroyed;Airplane;N4734Z;PIPER;PA 22;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;N/A;1;VMC;LANDING;Probable Cause;06/14/2018;N/A;N/A;N/A;N/A;N/A; ;N/A;N/A
20171001X01929;Accident;ERA17WA342;09/28/2017;Cape Town  South Africa;South Africa;-34.113333;18.868611;FACT;Cape Town;Fatal(1);Destroyed;Helicopter;N/A;ROBINSON;R44;No;1;Reciprocating;Non-U.S.  Non-Commercial;N/A;Personal;N/A;1;N/A;N/A;N/A;VMC;CRUISE;Foreign;N/A;N/A;N/A;N/A;N/A;N/A;  ;N/A;N/A
20170928X04403;Accident;ERA17LA341;09/28/2017;Huntsville  AL;United States;34.897222;-86.557222;MDQ;HUNTSVILLE EXECUTIVE AIRPORT T;Non-Fatal;Substantial;Airplane;N552ES;CESSNA;162;No;1;Reciprocating;Part 91: General Aviation;N/A;Instructional;N/A;N/A;N/A;N/A;2;VMC;APPROACH;Probable Cause;04/30/2019;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
20170928X03002;Accident;ERA17LA340;09/28/2017;Ocklawaha  FL;United States;29.000000;-81.000000;N/A;N/A;Non-Fatal;Substantial;Airplane;N29909;WACO;UPF 7;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;1;N/A;VMC;MANEUVERING;Probable Cause;44137;N/A;N/A;N/A;N/A;N/A;  ;N/A;N/A
20170928X24350;Accident;ERA17FA339;09/28/2017;Umatilla  FL;United States;28.907778;-81.636389;N/A;N/A;Fatal(1);Destroyed;Gyroplane;N152AH;HICKOX ANDY;ANDYS GYROPLANE;Yes;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;1;N/A;N/A;N/A;VMC;N/A;Probable Cause;06/25/2019;N/A;N/A;N/A;N/A;N/A; ;N/A;N/A
20171003X90418;Accident;CEN17LA372;09/28/2017;Westphalia  KS;United States;38.185000;-95.483611;N/A;N/A;Non-Fatal;Substantial;Airplane;N7336Z;PIPER;PA 25-235;No;1;Reciprocating;Part 137: Agricultural;N/A;Aerial Application;N/A;N/A;N/A;N/A;1;VMC;MANEUVERING;Probable Cause;05/29/2019;N/A;N/A;N/A;N/A;N/A;  ;N/A;N/A
20171010X44615;Accident;GAA17CA572;09/27/2017;Kalispell  MT;United States;48.310556;-114.256111;GPI;GLACIER PARK INTL;Non-Fatal;Substantial;Airplane;N53XC;CUB CRAFTERS INC;CC19-180;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;N/A;2;VMC;LANDING;Probable Cause;05/14/2018;N/A;N/A;N/A;N/A;   ;N/A;N/A;N/A
20170927X35946;Accident;GAA17CA562;09/27/2017;Fullerton  CA;United States;33.871945;-117.979723;FUL;FULLERTON MUNI;Non-Fatal;Substantial;Helicopter;N515ET;EUROCOPTER;AS 350;No;1;Turbo Shaft;Public Aircraft;N/A;Instructional;N/A;N/A;N/A;2;N/A;VMC;MANEUVERING;Probable Cause;06/14/2018;N/A;N/A;N/A;N/A;N/A;  ;N/A;N/A
20170927X43015;Accident;GAA17CA561;09/27/2017;Bessemer  AL;United States;33.311667;-86.926111;EKY;BESSEMER;Non-Fatal;Substantial;Airplane;N200XW;AMERICAN LEGEND AIRCRAFT CO;AL18;No;1;Reciprocating;Part 91: General Aviation;N/A;Instructional;N/A;N/A;N/A;N/A;2;VMC;LANDING;Probable Cause;12/15/2017;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
20170928X95419;Accident;GAA17CA560;09/27/2017;Geneseo  NY;United States;42.798611;-77.842500;D52;GENESEO;Non-Fatal;Substantial;Airplane;N38633;PIPER;J5A;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;2;N/A;VMC;STANDING;Probable Cause;12/15/2017;N/A;N/A;N/A;N/A;N/A;   ;N/A;N/A
20170927X35055;Accident;GAA17CA559;09/27/2017;San Diego  CA;United States;32.570834;-116.964167;SDM;BROWN FIELD MUNI;Non-Fatal;Substantial;Airplane;N9346G;CESSNA;182;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;N/A;3;IMC;APPROACH;Probable Cause;06/14/2018;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
20171025X70552;Accident;CEN17LA376;09/27/2017;Piqua  OH;United States;40.164722;-84.308333;I17;PIQUA AIRPORT- HARTZELL FIELD;Non-Fatal;Substantial;Airplane;N70634;CESSNA;182M;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;N/A;1;VMC;APPROACH;Probable Cause;01/25/2018;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
20171012X51937;Accident;WPR17LA217;09/26/2017;Los Angeles  CA;United States;34.259444;-118.413333;WHP;Whiteman Airport;Non-Fatal;Substantial;Airplane;N9020P;PIPER;PA-24-260;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;N/A;1;VMC;LANDING;Factual;01/27/2020;N/A;N/A;N/A;N/A;N/A;  ;N/A;N/A
20170926X61913;Accident;GAA17CA565;09/26/2017;Holy Cross  AK;United States;62.070000;-160.563611;N/A;N/A;Non-Fatal;Substantial;Airplane;N109T;PIPER;PA18;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;N/A;1;VMC;LANDING;Probable Cause;12/15/2017;N/A;N/A;N/A;N/A;N/A;  ;N/A;N/A
20170926X41512;Accident;GAA17CA557;09/26/2017;Orange  MA;United States;42.570000;-72.288611;ORE;ORANGE MUNI;Non-Fatal;Substantial;Airplane;N184SJ;BELLET JAMES J;VANS RV 8;Yes;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;2;N/A;VMC;STANDING;Probable Cause;12/15/2017;N/A;N/A;N/A;N/A;  ;N/A;N/A;N/A
20171012X40015;Accident;ERA17WA344;09/26/2017;Unknown  Bahamas;Bahamas;25.475000;-76.683611;MYEH;North Eleuthera Airport;Fatal(2);Substantial;Airplane;N3214X;CESSNA;150;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;2;N/A;N/A;N/A;UNK;CRUISE;Foreign;N/A;N/A;N/A;N/A;N/A;N/A;   ;N/A;N/A
20170927X75817;Accident;ERA17LA336;09/26/2017;Winder  GA;United States;33.990000;-83.676945;WDR;Barrow County;Non-Fatal;Substantial;Airplane;N53393;CESSNA;152;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;N/A;1;VMC;TAKEOFF;Probable Cause;43383;N/A;N/A;N/A;N/A;N/A;  ;N/A;N/A
20170927X14011;Accident;CEN17WA369;09/26/2017;Norrbotten  Sweden  Sweden;Sweden;65.639722;21.040277;N/A;N/A;Fatal(1);Destroyed;Helicopter;N/A;MD HELICOPTER;369;No;N/A;N/A;Non-U.S.  Commercial;N/A;N/A;N/A;1;1;N/A;N/A;N/A;TAKEOFF;Foreign;N/A;N/A;N/A;N/A;N/A;N/A;   ;N/A;N/A
20170925X53959;Accident;WPR17LA216;09/25/2017;Tamuning  GU;United States;13.477778;144.777500;GUM;GUAM INTERNATIONAL AIRPORT;Non-Fatal;Substantial;Airplane;N5448K;CESSNA;172P;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;N/A;3;VMC;N/A;Factual;01/22/2020;N/A;N/A;N/A;N/A;N/A;  ;N/A;N/A
20171004X81252;Accident;GAA17CA569;09/25/2017;Beluga  AK;United States;61.176945;-151.152778;N/A;N/A;Non-Fatal;Substantial;Airplane;N3797Z;PIPER;PA 18;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;N/A;1;VMC;LANDING;Probable Cause;08/15/2019;N/A;N/A;N/A;N/A;N/A;  ;N/A;N/A
20170925X93607;Accident;ERA17LA335;09/25/2017;Odessa  FL;United States;28.120834;-82.594166;N/A;N/A;Non-Fatal;Substantial;Helicopter;N926KB;BRAD J BATES;MOSQUITO XE 285;Yes;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;1;N/A;VMC;DESCENT;Preliminary;42989;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
20170926X23016;Accident;CEN17LA368;09/25/2017;Cleburne  TX;United States;32.409722;-97.387222;TX46;Blackwood;Fatal(1);Destroyed;Airplane;N5112S;Eris E. Ervin;Quicksilver;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;1;N/A;N/A;N/A;VMC;TAKEOFF;Probable Cause;43383;N/A;N/A;N/A;N/A;N/A; ;N/A;N/A
20170924X10414;Accident;GAA17CA553;09/24/2017;Bridgeton  NJ;United States;39.470000;-75.271945;JY17;WOODCREST FARMS AIRSTRIP;Non-Fatal;Substantial;Weight-Shift;N7675K;AEROTRIKE;SAFARI;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;N/A;1;VMC;LANDING;Probable Cause;12/15/2017;N/A;N/A;N/A;N/A;N/A; ;N/A;N/A
20170924X32511;Accident;GAA17CA551;09/24/2017;Santa Barbara  CA;United States;34.426111;-119.841389;SBA;SANTA BARBARA MUNI;Non-Fatal;Substantial;Helicopter;N177SR;ROBINSON HELICOPTER;R22;No;1;Reciprocating;Part 91: General Aviation;N/A;Instructional;N/A;N/A;N/A;N/A;2;VMC;LANDING;Probable Cause;03/14/2018;N/A;N/A;N/A;N/A;   ;N/A;N/A;N/A
20170924X10820;Accident;ERA17LA334;09/24/2017;Darlington  SC;United States;34.417500;-79.931389;PVT;NONE;Non-Fatal;Substantial;Airplane;N65SW;MCMILLAN JOEL L;AVID SW 65;Yes;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;1;N/A;N/A;VMC;TAKEOFF;Probable Cause;43681;N/A;N/A;N/A;N/A;   ;N/A;N/A;N/A
20170924X94151;Accident;ERA17LA333;09/24/2017;Ambler  PA;United States;40.143333;-75.244444;LOM;Wings Field Airport;Non-Fatal;Substantial;Airplane;N830S;BUSCHMANN/VANZEE;VARI EZ;Yes;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;1;N/A;N/A;VMC;STANDING;Factual;10/25/2019;N/A;N/A;N/A;N/A;N/A; ;N/A;N/A
20170926X85855;Accident;CEN17LA366;09/24/2017;Waller  TX;United States;29.984722;-95.931111;37XA;Skydive Houston Airport;Non-Fatal;Substantial;Airplane;N91904;EMERSON;Kitfox;Yes;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;N/A;1;VMC;TAKEOFF;Probable Cause;03/18/2019;N/A;N/A;N/A;N/A;N/A; ;N/A;N/A
20170925X25031;Accident;CEN17FA364;09/24/2017;Camden  AR;United States;33.453611;-92.758056;CDH;Harrell Field Airport;Fatal(2);Destroyed;Airplane;N5958C;BEECH;C35;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;2;N/A;N/A;N/A;VMC;TAKEOFF;Probable Cause;43199;N/A;N/A;N/A;N/A;N/A; ;N/A;N/A
20170923X81050;Accident;WPR17LA214;09/23/2017;El Cajon  CA;United States;32.826111;-116.972500;SEE;GILLESPIE FIELD;Non-Fatal;Substantial;Airplane;N52KF;SC AEROSTAR SA;YAK 52W;No;1;N/A;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;N/A;2;N/A;TAXI;Preliminary;42865;N/A;N/A;N/A;N/A;   ;N/A;N/A;N/A
20170923X01730;Accident;ERA17LA332B;09/23/2017;Clearwater  FL;United States;27.977223;-82.759167;CLW;CLEARWATER AIR PARK;Non-Fatal;Substantial;Airplane;N1881H;PIPER;PA 28R-201;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;1;2;VMC;LANDING;Factual;11/15/2019;N/A;N/A;N/A;N/A;N/A; ;N/A;N/A
20170923X01730;Accident;ERA17LA332A;09/23/2017;Clearwater  FL;United States;27.977223;-82.759167;CLW;CLEARWATER AIR PARK;Non-Fatal;Substantial;Helicopter;N404TB;ROBINSON HELICOPTER;R22;No;1;Reciprocating;Part 91: General Aviation;N/A;Instructional;N/A;N/A;N/A;1;2;VMC;LANDING;Factual;11/15/2019;N/A;N/A;N/A;N/A;N/A; ;N/A;N/A
20170924X02230;Accident;CEN17FA362;09/23/2017;Ainsworth  NE;United States;42.536944;-99.959167;KANW;Ainsworth Regional;Fatal(1);Destroyed;Airplane;N73MA;MITSUBISHI;MU 2B-40;No;2;Turbo Prop;Part 91: General Aviation;N/A;Personal;N/A;1;N/A;N/A;N/A;IMC;TAKEOFF;Probable Cause;02/26/2019;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
20170923X20932;Accident;CEN17FA361;09/23/2017;Thief River Falls  MN;United States;48.064722;-96.256944;TVF;THIEF RIVER FALLS RGNL;Fatal(3);Destroyed;Airplane;N4777T;CESSNA;TR182;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;3;N/A;N/A;N/A;IMC;TAKEOFF;Probable Cause;43383;N/A;N/A;N/A;N/A;  ;N/A;N/A;N/A
20170923X20448;Accident;WPR17LA212;09/22/2017;Glendale  CA;United States;34.174445;-118.293055;N/A;N/A;Non-Fatal;Substantial;Airplane;N34BE;MOONEY;M20E;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;2;N/A;VMC;DESCENT;Probable Cause;11/15/2018;N/A;N/A;N/A;N/A;N/A;   ;N/A;N/A
20170923X85234;Accident;WPR17FA213;09/22/2017;Perkinsville  AZ;United States;34.884166;-112.156389;N/A;N/A;Fatal(2);Destroyed;Airplane;N7070Q;CESSNA;172L;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;2;N/A;N/A;N/A;VMC;MANEUVERING;Probable Cause;43747;N/A;N/A;N/A;N/A;N/A;   ;N/A;N/A
20171016X00744;Accident;GAA17CA573;09/22/2017;Chino  CA;United States;33.970000;-117.619723;CNO;CHINO;Non-Fatal;Substantial;Airplane;N520KS;CESSNA;172;No;1;Reciprocating;Part 91: General Aviation;N/A;Instructional;N/A;N/A;N/A;N/A;3;VMC;APPROACH;Probable Cause;12/15/2017;N/A;N/A;N/A;N/A;N/A;   ;N/A;N/A
20170922X51321;Accident;GAA17CA550;09/22/2017;Danbury  CT;United States;41.371667;-73.482223;DXR;DANBURY MUNI;Non-Fatal;Substantial;Airplane;N9624B;CESSNA;180;No;1;Reciprocating;Part 91: General Aviation;N/A;Personal;N/A;N/A;N/A;N/A;1;VMC;LANDING;Probable Cause;11/27/2017;N/A;N/A;N/A;N/A;N/A;  ;N/A;N/A
